date	Year	Month	Day	Hour	Toy	dow	daytype	Zone1	Zone2	Zone3	Zone4	Zone5	Zone6	Zone7	Zone8	Zone9	Zone10	Zone11	Zone12	Zone13	Zone14	Zone15	Zone16	Zone17	Zone18	Zone19	Zone20	Station1	Station2	Station3	Station4	Station5	Station6	Station7	Station8	Station9	Station10	Station11	Time
2008-06-15 21:00:00	2008	6	15	21	0.45594262295082	dimanche	dimanche	26066	194629	210006	533	9971	204601	210006	4571	78036	87514	147462	197912	22697	31148	79344	37842	45130	279101	105575	106694	74	71	76	75	76	77	77	76	74	76	72	4005
2008-06-15 22:00:00	2008	6	15	22	0.456056466302368	dimanche	dimanche	24733	191383	206502	507	9612	200995	206502	4376	84483	86160	140353	190169	22477	29915	77188	36825	43808	271175	103717	104474	73	67	69	74	73	75	72	74	70	73	68	4006
2008-06-15 23:00:00	2008	6	15	23	0.456170309653916	dimanche	dimanche	21613	173076	186750	448	8130	181206	186750	3732	93366	77916	121307	164719	19666	26173	68649	31543	39566	233304	89315	93321	73	65	67	74	72	73	70	73	69	72	65	4007
2008-06-16 00:00:00	2008	6	15	24	0.456284153005464	lundi	lundi	17897	153886	166043	371	6453	160339	166043	3108	94122	68599	101898	136107	16436	21635	58968	25646	34503	192194	73317	80362	71	63	66	72	70	69	67	69	69	69	62	4008
2008-06-16 01:00:00	2008	6	16	1	0.456397996357013	lundi	lundi	15128	141422	152594	314	5229	146651	152594	2663	94458	62228	88237	114418	14269	18176	51781	21870	31435	164087	61654	71918	71	63	65	72	68	69	67	69	68	68	62	4009
2008-06-16 02:00:00	2008	6	16	2	0.456511839708561	lundi	lundi	13480	131147	141507	293	4591	135738	141507	2488	93996	58476	80496	101068	12914	15921	47164	19555	28557	146218	54681	66499	71	61	65	69	67	68	67	67	67	67	60	4010
2008-06-16 03:00:00	2008	6	16	3	0.456625683060109	lundi	lundi	12689	127922	138029	286	4265	132188	138029	2341	93933	56463	75605	93780	12564	14625	43878	18213	27182	136571	51102	63741	69	60	63	68	66	67	66	65	67	66	60	4011
2008-06-16 04:00:00	2008	6	16	4	0.456739526411658	lundi	lundi	12210	124439	134269	278	4134	128573	134269	2334	93597	55454	73680	89731	12163	13654	42345	17695	26363	132401	50011	63430	69	59	62	66	68	66	65	65	64	64	60	4012
2008-06-16 05:00:00	2008	6	16	5	0.456853369763206	lundi	lundi	12126	127518	137592	296	4182	131700	137592	2412	93744	56392	73081	89288	12455	13654	42121	17847	26494	135907	50252	65360	67	57	63	65	65	63	65	63	63	62	60	4013
2008-06-16 06:00:00	2008	6	16	6	0.456967213114754	lundi	lundi	13097	134539	145167	319	4629	139168	145167	2685	94059	60707	77566	94758	13525	14435	44771	18755	27921	148966	56353	72577	67	58	59	64	64	63	65	64	63	63	57	4014
2008-06-16 07:00:00	2008	6	16	7	0.457081056466302	lundi	lundi	14523	148544	160279	370	5254	153798	160279	2816	93723	66911	91695	107520	15717	15769	48952	20723	29907	167549	63828	79998	72	60	66	65	68	66	66	66	65	65	60	4015
2008-06-16 08:00:00	2008	6	16	8	0.457194899817851	lundi	lundi	15489	164130	177096	405	5615	169745	177096	3138	92694	77183	108238	122264	17062	17625	54938	23065	31744	187045	65861	86639	78	64	73	74	73	70	70	71	70	70	63	4016
2008-06-16 09:00:00	2008	6	16	9	0.457308743169399	lundi	lundi	16592	178433	192530	457	5801	184234	192530	3235	81249	86134	120613	137435	17669	19584	58176	26833	34050	203705	72625	89883	83	70	78	80	78	77	76	78	73	77	70	4017
2008-06-16 10:00:00	2008	6	16	10	0.457422586520947	lundi	lundi	18052	189446	204412	440	6015	195461	204412	3327	77112	92984	133420	157171	18228	22508	63319	29333	36299	221703	81704	95182	87	74	82	84	82	82	82	83	80	82	76	4018
2008-06-16 11:00:00	2008	6	16	11	0.457536429872495	lundi	lundi	20344	195178	210597	463	6642	201820	210597	3297	75642	100089	145145	177432	19242	25987	71438	32470	39661	243639	93091	101085	89	78	83	87	84	85	83	85	84	85	78	4019
2008-06-16 12:00:00	2008	6	16	12	0.457650273224044	lundi	lundi	22959	191641	206780	456	7362	199002	206780	3322	57792	105973	155612	195048	20504	29461	78477	35322	43089	269913	102687	106322	90	82	84	89	85	88	86	87	85	88	81	4020
2008-06-16 13:00:00	2008	6	16	13	0.457764116575592	lundi	lundi	25180	191280	206391	475	7823	199103	206391	3520	21693	109731	163115	209163	21771	32305	83192	38201	46629	290552	112387	110716	90	84	84	91	86	89	88	90	85	89	82	4021
2008-06-16 14:00:00	2008	6	16	14	0.45787795992714	lundi	lundi	27335	198559	214246	482	8097	206656	214246	3779	21000	113066	169676	215652	22814	34386	89128	40582	48807	306878	119155	114574	91	83	86	92	87	91	87	91	86	91	79	4022
2008-06-16 15:00:00	2008	6	16	15	0.457991803278689	lundi	lundi	29154	200237	216056	452	8703	208940	216056	3547	20265	116591	174506	221588	19352	31899	81645	38666	47733	295926	111686	101247	91	83	87	93	88	92	87	94	82	93	77	4023
2008-06-16 16:00:00	2008	6	16	16	0.458105646630237	lundi	lundi	30183	183718	198233	451	8500	192219	198233	3388	20097	120248	181178	228626	18450	31487	84438	40515	48277	285710	118092	94206	92	81	87	94	88	92	86	92	76	92	74	4024
2008-06-16 17:00:00	2008	6	16	17	0.458219489981785	lundi	lundi	30178	180096	194324	479	7840	187936	194324	3526	23562	121514	182402	233731	18411	34052	86292	39912	49898	264311	122188	94273	87	78	84	94	87	89	79	92	70	89	71	4025
2008-06-16 18:00:00	2008	6	16	18	0.458333333333333	lundi	lundi	30784	181920	196293	533	8010	189931	196293	3783	61131	118110	166681	227483	19612	36740	84630	38380	50890	240051	121267	101386	86	80	75	93	82	90	77	90	69	87	74	4026
2008-06-16 19:00:00	2008	6	16	19	0.458447176684882	lundi	lundi	31081	185940	200629	535	8299	194238	200629	3974	74004	113047	149530	196962	23201	40592	93242	37291	51639	248214	129789	113185	83	79	65	91	67	88	70	78	69	84	72	4027
2008-06-16 20:00:00	2008	6	16	20	0.45856102003643	lundi	lundi	29558	186668	201415	546	8199	194867	201415	4070	79653	100149	137331	174235	22543	37990	87438	33093	47876	242020	120741	109439	74	76	65	81	66	83	69	73	69	79	71	4028
2008-06-16 21:00:00	2008	6	16	21	0.458674863387978	lundi	lundi	26259	184852	199455	510	7981	192832	199455	3954	79716	88290	127753	160899	22688	34961	81910	31303	45233	234462	112499	106267	70	68	65	77	66	75	67	71	66	74	68	4029
2008-06-16 22:00:00	2008	6	16	22	0.458788706739526	lundi	lundi	23336	182558	196981	510	7669	190227	196981	3810	78750	85967	121055	151534	21319	32894	76462	30224	41578	232152	102155	104513	71	68	64	74	65	76	67	69	66	73	66	4030
2008-06-16 23:00:00	2008	6	16	23	0.458902550091075	lundi	lundi	20790	167006	180200	424	6489	173495	180200	3284	79149	79177	107792	132890	18398	27847	66517	26535	37476	202689	83519	91318	71	64	63	73	64	70	69	70	68	70	62	4031
2008-06-17 00:00:00	2008	6	16	24	0.459016393442623	mardi	mardi	17286	151123	163063	352	5172	156296	163063	2837	92505	70417	93540	111478	15834	22563	55308	22526	32314	171529	69983	79459	71	64	63	70	63	70	67	68	66	70	59	4032
2008-06-17 01:00:00	2008	6	17	1	0.459130236794171	mardi	mardi	14796	138558	149504	316	4432	142990	149504	2427	92757	65516	84459	96590	13818	17927	47999	19501	30324	150664	60837	71941	69	61	65	68	64	68	66	67	64	68	59	4033
2008-06-17 02:00:00	2008	6	17	2	0.459244080145719	mardi	mardi	13688	132741	143227	307	3982	136722	143227	2283	92316	61771	80062	89639	12714	15945	43855	18032	28421	137561	55290	67686	69	61	67	67	66	67	64	66	63	66	60	4034
2008-06-17 03:00:00	2008	6	17	3	0.459357923497268	mardi	mardi	12930	126780	136796	293	3819	130599	136796	2213	93009	59273	76785	85623	12333	13792	41466	17166	27119	128103	52023	65317	67	60	65	66	66	66	64	66	63	66	57	4035
2008-06-17 04:00:00	2008	6	17	4	0.459471766848816	mardi	mardi	12249	126604	136607	293	3704	130309	136607	2203	80766	58023	75593	83053	12123	13163	39768	16742	26541	125707	49906	64802	67	61	63	67	64	66	63	65	62	65	57	4036
2008-06-17 05:00:00	2008	6	17	5	0.459585610200364	mardi	mardi	12398	128024	138139	294	3876	131900	138139	2330	81039	58949	75897	83171	12342	13845	39744	17063	26553	128776	51038	66454	66	60	63	67	64	65	63	65	62	64	58	4037
2008-06-17 06:00:00	2008	6	17	6	0.459699453551913	mardi	mardi	13177	136649	147445	330	4338	140987	147445	2610	81039	62736	80603	88758	13602	14716	42266	18133	28382	142894	56637	73653	69	61	64	65	64	66	64	65	63	65	56	4038
2008-06-17 07:00:00	2008	6	17	7	0.459813296903461	mardi	mardi	14869	147335	158974	368	4933	152268	158974	2711	79863	67645	91796	101109	15804	15911	46515	20248	30035	162059	64889	81874	69	63	65	67	66	68	66	67	63	67	59	4039
2008-06-17 08:00:00	2008	6	17	8	0.459927140255009	mardi	mardi	16051	160977	173694	405	5372	166349	173694	2927	77007	76873	105059	113763	17081	17137	52606	22463	31157	175420	68186	89190	74	66	70	70	69	73	67	68	64	71	62	4040
2008-06-17 09:00:00	2008	6	17	9	0.460040983606557	mardi	mardi	16969	170108	183546	436	5553	175661	183546	3006	76335	83935	112566	123001	17526	18370	56804	23731	32194	183755	71121	90810	76	69	73	74	72	77	70	72	68	75	65	4041
2008-06-17 10:00:00	2008	6	17	10	0.460154826958106	mardi	mardi	18015	178143	192217	406	5768	183911	192217	3120	75831	89535	121474	134785	17944	20325	61407	25472	34885	197320	76986	93005	78	70	74	78	75	78	76	77	72	78	69	4042
2008-06-17 11:00:00	2008	6	17	11	0.460268670309654	mardi	mardi	19275	182942	197395	410	6146	189088	197395	3287	66423	93884	128245	145673	18349	22877	66617	27696	38087	216924	86013	94748	80	72	76	81	77	80	78	80	76	80	70	4043
2008-06-17 12:00:00	2008	6	17	12	0.460382513661202	mardi	mardi	20310	187527	202341	421	6497	194023	202341	3364	63294	97281	134334	156827	18810	25467	70760	29874	40284	235400	91200	97284	82	73	77	83	79	82	80	82	78	82	72	4044
2008-06-17 13:00:00	2008	6	17	13	0.46049635701275	mardi	mardi	20755	186623	201366	413	6678	193301	201366	3380	63735	101623	140433	165400	18796	28131	71560	31385	41634	241427	96449	98517	82	73	80	84	79	83	81	83	80	83	72	4045
2008-06-17 14:00:00	2008	6	17	14	0.460610200364299	mardi	mardi	21498	187568	202386	417	6886	194454	202386	3294	63000	103424	143365	169164	18848	29785	75890	32664	43039	248211	100848	99166	83	73	80	88	80	84	85	84	81	83	71	4046
2008-06-17 15:00:00	2008	6	17	15	0.460724043715847	mardi	mardi	22490	187228	202019	407	7084	194312	202019	3322	62286	106394	144405	172653	19120	30810	78417	33680	44505	251596	104051	99517	84	75	78	86	79	85	81	84	78	84	72	4047
2008-06-17 16:00:00	2008	6	17	16	0.460837887067395	mardi	mardi	23182	188761	203673	400	7254	196015	203673	3437	62538	108478	146583	176428	15577	28086	69297	30490	42609	240401	93759	90604	83	75	78	88	80	85	81	85	78	84	72	4048
2008-06-17 17:00:00	2008	6	17	17	0.460951730418944	mardi	mardi	24076	188947	203874	407	7700	196647	203874	3591	66843	110158	145170	181354	16445	29366	71350	31140	44284	245761	97325	93985	82	75	78	87	78	84	80	85	78	83	72	4049
2008-06-17 18:00:00	2008	6	17	18	0.461065573770492	mardi	mardi	25097	188544	203440	463	8073	196618	203440	3605	72471	107780	142036	179924	16894	30152	69247	31086	44469	249859	99475	96545	81	73	76	86	77	83	78	82	78	82	72	4050
2008-06-17 19:00:00	2008	6	17	19	0.46117941712204	mardi	mardi	24637	184727	199321	467	8070	192797	199321	3640	65625	101599	136769	171605	20208	34014	78029	34437	45676	268001	112283	105024	79	72	73	84	75	80	77	80	76	80	70	4051
2008-06-17 20:00:00	2008	6	17	20	0.461293260473588	mardi	mardi	23147	181092	195398	458	7943	189034	195398	3597	58569	94825	127408	160354	19302	31851	71811	32114	42567	253064	103988	99789	75	69	72	79	73	77	74	75	73	77	68	4052
2008-06-17 21:00:00	2008	6	17	21	0.461407103825137	mardi	mardi	21336	177354	191365	452	7562	184915	191365	3499	58380	91545	122123	151105	18990	29435	65511	30220	39932	239693	96705	96531	77	65	69	74	71	71	70	72	70	72	64	4053
2008-06-17 22:00:00	2008	6	17	22	0.461520947176685	mardi	mardi	20510	175362	189216	453	7390	182752	189216	3457	59871	88963	118508	147936	18942	27573	64252	29847	39107	234512	93849	96159	75	62	65	71	67	70	67	67	64	69	61	4054
2008-06-17 23:00:00	2008	6	17	23	0.461634790528233	mardi	mardi	17854	160171	172825	426	6275	166446	172825	2957	60228	79497	103637	128507	16853	23253	55968	25829	35758	201419	80057	86154	73	56	63	68	65	64	64	64	62	63	59	4055
2008-06-18 00:00:00	2008	6	17	24	0.461748633879781	mercredi	mercredi	14874	144073	155456	335	4957	149030	155456	2549	60795	70786	89043	106583	14381	18488	47488	21432	30830	167277	65246	75586	68	56	62	65	64	61	62	63	59	61	58	4056
2008-06-18 01:00:00	2008	6	18	1	0.46186247723133	mercredi	mercredi	12381	133201	143725	296	4108	137309	143725	2291	60816	63492	78349	91416	12623	14953	41105	18516	27515	142445	54608	68361	66	54	58	62	61	59	61	61	56	59	54	4057
2008-06-18 02:00:00	2008	6	18	2	0.461976320582878	mercredi	mercredi	11526	128193	138321	296	3737	131931	138321	2185	60774	59633	73100	82951	11665	13149	37558	16876	25258	128181	48531	64196	71	51	58	61	60	58	60	60	55	57	52	4058
2008-06-18 03:00:00	2008	6	18	3	0.462090163934426	mercredi	mercredi	10974	124777	134635	282	3560	128337	134635	2151	60753	57091	69616	78156	11450	11987	35598	16139	24598	119723	45833	62032	65	52	54	58	57	56	57	57	55	56	52	4059
2008-06-18 04:00:00	2008	6	18	4	0.462204007285974	mercredi	mercredi	10687	124201	134013	274	3555	127756	134013	2124	61572	55504	68344	76335	11421	11433	34522	15903	23814	118540	44209	61591	64	51	54	58	57	55	56	57	54	55	53	4060
2008-06-18 05:00:00	2008	6	18	5	0.462317850637523	mercredi	mercredi	11063	126549	136546	279	3725	130274	136546	2310	64323	55679	69679	77650	11938	11562	35091	16269	24024	123000	45719	64146	63	49	53	56	56	52	55	55	54	53	52	4061
2008-06-18 06:00:00	2008	6	18	6	0.462431693989071	mercredi	mercredi	11931	134542	145172	307	4224	138767	145172	2578	76566	59112	74009	83556	13069	12485	37610	17172	25777	137068	51567	71341	62	50	51	55	55	52	55	54	55	53	52	4062
2008-06-18 07:00:00	2008	6	18	7	0.462545537340619	mercredi	mercredi	13440	143409	154738	376	4875	148283	154738	2663	75957	62839	84681	95051	15350	13821	42349	19553	27415	155934	58093	79331	65	53	56	59	58	56	59	57	56	56	54	4063
2008-06-18 08:00:00	2008	6	18	8	0.462659380692168	mercredi	mercredi	14279	156368	168721	397	5198	161565	168721	2855	65142	70995	96136	102928	16426	14984	46273	22019	28652	171362	61452	85032	72	59	66	66	63	63	64	64	63	62	60	4064
2008-06-18 09:00:00	2008	6	18	9	0.462773224043716	mercredi	mercredi	14488	165196	178246	444	5179	170374	178246	2964	61803	75731	100404	107406	16585	15705	49066	22495	29065	178011	62065	85980	75	64	71	72	70	70	69	69	69	69	64	4065
2008-06-18 10:00:00	2008	6	18	10	0.462887067395264	mercredi	mercredi	14886	169388	182769	446	5139	174527	182769	2978	61530	79931	104099	113039	16508	16777	51282	23107	30606	184981	64147	87163	78	67	73	75	73	73	73	73	72	73	67	4066
2008-06-18 11:00:00	2008	6	18	11	0.463000910746812	mercredi	mercredi	15773	173962	187705	408	5265	179227	187705	3114	61152	83243	109655	119065	16868	17988	54170	24170	31626	194620	67917	89243	80	69	74	78	74	75	74	76	73	75	70	4067
2008-06-18 12:00:00	2008	6	18	12	0.463114754098361	mercredi	mercredi	16371	176572	190521	420	5438	182010	190521	3114	61278	86208	112653	123681	17086	19684	56967	24957	33087	203190	71971	90830	80	72	75	79	75	78	76	77	75	77	71	4068
2008-06-18 13:00:00	2008	6	18	13	0.463228597449909	mercredi	mercredi	17221	177934	191992	421	5651	183586	191992	3169	61551	88080	114684	129316	16988	21536	58680	25894	34510	209116	75593	91879	80	73	76	80	77	79	78	79	77	79	72	4069
2008-06-18 14:00:00	2008	6	18	14	0.463342440801457	mercredi	mercredi	18551	182922	197373	446	5839	188760	197373	3169	61845	89929	117322	132165	17295	22950	62388	27066	35811	218753	79257	93749	80	75	77	80	75	80	78	79	78	79	74	4070
2008-06-18 15:00:00	2008	6	18	15	0.463456284153005	mercredi	mercredi	19393	183272	197751	401	6100	189372	197751	2166	62664	92690	121400	136666	17616	24561	65352	28490	37566	229462	83282	93667	81	76	76	81	77	81	80	81	78	81	75	4071
2008-06-18 16:00:00	2008	6	18	16	0.463570127504554	mercredi	mercredi	20667	186661	201408	377	6628	193289	201408	2111	74823	94443	124719	142735	14053	21941	56476	26399	36469	219068	74796	85734	81	76	76	83	78	82	80	82	80	81	76	4072
2008-06-18 17:00:00	2008	6	18	17	0.463683970856102	mercredi	mercredi	21799	187237	202029	413	6884	194121	202029	3536	74655	97461	125667	151844	14927	23643	59048	27967	38117	231354	80832	88747	82	73	77	82	77	81	81	82	80	81	72	4073
2008-06-18 18:00:00	2008	6	18	18	0.46379781420765	mercredi	mercredi	23174	186473	201204	450	7488	193960	201204	3593	75516	98216	128370	159087	15706	25384	59855	30301	39401	239356	85034	89325	81	75	76	81	76	81	80	80	79	81	71	4074
2008-06-18 19:00:00	2008	6	18	19	0.463911657559199	mercredi	mercredi	23090	181418	195751	463	7733	189152	195751	3541	75495	96216	127769	158294	19020	29798	70522	34718	42214	258270	99779	97638	80	71	75	81	75	80	78	80	75	80	68	4075
2008-06-18 20:00:00	2008	6	18	20	0.464025500910747	mercredi	mercredi	21739	176188	190107	445	7551	183738	190107	3448	75264	92101	122336	150261	18679	28093	65993	32851	40197	247894	94280	94558	73	68	73	76	70	76	74	76	73	75	68	4076
2008-06-18 21:00:00	2008	6	18	21	0.464139344262295	mercredi	mercredi	20863	175750	189634	480	7335	183084	189634	3438	75642	88266	117982	147007	18489	25496	61381	31169	38775	239666	89018	93485	72	65	63	66	70	68	69	69	69	70	63	4077
2008-06-18 22:00:00	2008	6	18	22	0.464253187613843	mercredi	mercredi	20371	172416	186038	434	7327	179743	186038	3222	69552	86534	113749	141085	18543	24308	61713	30340	37580	235458	88724	94008	72	64	64	65	62	64	68	68	67	69	61	4078
2008-06-18 23:00:00	2008	6	18	23	0.464367030965392	mercredi	mercredi	17985	158338	170846	395	6295	164633	170846	2889	62916	78787	100755	123962	16682	20620	54575	26102	34163	203793	76999	85029	72	60	62	64	62	63	68	68	64	67	59	4079
2008-06-19 00:00:00	2008	6	18	24	0.46448087431694	jeudi	jeudi	14637	143009	154307	337	4946	147954	154307	2454	62979	69616	86185	103898	14290	16593	46494	21497	30308	169091	63123	74150	71	57	62	65	61	64	64	67	61	66	56	4080
2008-06-19 01:00:00	2008	6	19	1	0.464594717668488	jeudi	jeudi	12559	130950	141296	288	4199	135149	141296	2203	63126	61393	77317	90717	12438	13998	40726	18617	27683	144629	53325	67641	65	55	60	65	60	63	63	65	61	62	56	4081
2008-06-19 02:00:00	2008	6	19	2	0.464708561020036	jeudi	jeudi	11544	127288	137343	292	3744	131031	137343	2056	72177	56430	72407	82679	11698	12427	37123	17075	25814	130034	48038	64284	64	55	58	64	60	63	61	62	59	60	54	4082
2008-06-19 03:00:00	2008	6	19	3	0.464822404371585	jeudi	jeudi	11060	122543	132225	283	3626	126169	132225	1998	75411	54727	70014	78841	11438	11588	35036	16343	24490	121768	44712	62093	65	53	58	62	59	59	59	60	56	58	53	4083
2008-06-19 04:00:00	2008	6	19	4	0.464936247723133	jeudi	jeudi	10818	122199	131852	281	3627	125826	131852	2035	73836	53059	68081	76639	11481	11122	34584	15958	23667	120261	43963	61497	64	53	55	59	58	57	59	58	55	56	52	4084
2008-06-19 05:00:00	2008	6	19	5	0.465050091074681	jeudi	jeudi	11126	124095	133898	286	3763	127857	133898	2183	72639	53971	68902	77637	12048	11307	35335	16319	24099	123784	45139	63702	64	52	53	59	57	57	57	57	54	56	51	4085
2008-06-19 06:00:00	2008	6	19	6	0.465163934426229	jeudi	jeudi	12039	131581	141976	321	4186	135767	141976	2471	60606	58536	73055	83494	13074	12402	38612	17266	26040	137764	51133	69921	62	50	52	58	57	55	56	56	54	54	49	4086
2008-06-19 07:00:00	2008	6	19	7	0.465277777777778	jeudi	jeudi	13736	142337	153581	391	4868	147205	153581	2611	59052	62812	83847	94537	15260	13915	42078	19550	28498	156537	59238	78065	66	53	58	61	59	56	59	58	55	56	52	4087
2008-06-19 08:00:00	2008	6	19	8	0.465391621129326	jeudi	jeudi	14595	152496	164544	409	5237	157733	164544	2761	59619	69800	93593	102709	16591	14435	47184	21890	29507	172990	61454	83480	71	58	64	67	63	64	64	65	62	63	54	4088
2008-06-19 09:00:00	2008	6	19	9	0.465505464480874	jeudi	jeudi	14988	160165	172818	408	5325	165490	172818	2835	59346	76116	99194	107455	16889	15627	51285	22912	30411	179485	62864	84564	73	63	66	72	66	70	67	70	65	69	61	4089
2008-06-19 10:00:00	2008	6	19	10	0.465619307832423	jeudi	jeudi	15277	167995	181267	445	5324	173319	181267	2884	57834	80192	102944	112927	16829	16956	52880	23705	32025	187139	65300	86623	75	67	69	75	67	74	71	73	69	73	66	4090
2008-06-19 11:00:00	2008	6	19	11	0.465733151183971	jeudi	jeudi	16398	170438	183903	439	5371	175809	183903	3017	57771	84068	107674	117881	17165	18765	55749	24776	33432	197543	69924	88689	76	70	71	79	70	77	72	76	72	76	70	4091
2008-06-19 12:00:00	2008	6	19	12	0.465846994535519	jeudi	jeudi	17200	175696	189577	443	5553	181250	189577	3179	58485	86986	110816	122293	17545	20841	58347	25895	35074	207073	73585	89971	76	74	73	79	72	80	75	77	74	79	71	4092
2008-06-19 13:00:00	2008	6	19	13	0.465960837887067	jeudi	jeudi	18384	175141	188977	438	5823	180964	188977	3227	62727	88966	112790	127496	17576	22862	61277	27059	36536	216689	78956	90996	77	72	74	81	75	80	77	79	76	80	71	4093
2008-06-19 14:00:00	2008	6	19	14	0.466074681238616	jeudi	jeudi	19582	178621	192732	438	5985	184606	192732	3347	49539	90486	117457	132554	17848	24415	65645	28400	38734	227169	84416	93235	79	75	75	83	75	82	77	81	76	82	72	4094
2008-06-19 15:00:00	2008	6	19	15	0.466188524590164	jeudi	jeudi	20339	181204	195520	430	6179	187383	195520	3335	21588	93145	120987	138161	14243	21778	56174	25271	37796	212133	73785	83946	80	74	75	84	77	83	78	83	75	83	72	4095
2008-06-19 16:00:00	2008	6	19	16	0.466302367941712	jeudi	jeudi	21788	181111	195419	408	6333	187444	195419	3358	21210	95266	124875	143551	14466	23368	58562	26420	38611	220069	77596	85157	80	75	76	84	76	85	79	83	77	84	73	4096
2008-06-19 17:00:00	2008	6	19	17	0.46641621129326	jeudi	jeudi	23235	179871	194081	434	6590	186461	194081	3420	20622	97014	126624	151529	15200	24295	60156	27706	39122	227287	82014	88341	80	76	75	83	77	84	77	82	77	83	74	4097
2008-06-19 18:00:00	2008	6	19	18	0.466530054644809	jeudi	jeudi	24357	182275	196675	504	6984	189259	196675	3490	20622	97943	128691	157873	15648	25503	61520	29464	40594	234495	85883	90372	79	77	75	82	75	84	76	77	77	82	73	4098
2008-06-19 19:00:00	2008	6	19	19	0.466643897996357	jeudi	jeudi	24517	178384	192476	476	6996	185380	192476	3440	46788	95829	126783	154121	19391	29842	71538	33373	42295	256527	100335	98940	75	75	74	79	74	82	71	76	71	81	71	4099
2008-06-19 20:00:00	2008	6	19	20	0.466757741347905	jeudi	jeudi	23476	175659	189536	481	6984	182642	189536	3351	61320	91371	121828	145646	19062	27681	67913	31772	40360	242547	95489	96021	73	72	70	76	70	78	67	72	64	77	70	4100
2008-06-19 21:00:00	2008	6	19	21	0.466871584699454	jeudi	jeudi	22150	173583	187297	464	6845	180428	187297	3328	65268	89758	118773	143253	18816	26615	64441	31258	39330	230727	91111	94780	72	68	66	73	68	73	65	71	64	72	63	4101
2008-06-19 22:00:00	2008	6	19	22	0.466985428051002	jeudi	jeudi	21170	171907	185487	441	6932	178838	185487	3356	74424	87449	117658	143603	19028	25684	64329	29819	38263	221443	90889	96234	71	65	64	71	66	69	65	68	62	70	62	4102
2008-06-19 23:00:00	2008	6	19	23	0.46709927140255	jeudi	jeudi	18507	159630	172242	401	5867	165497	172242	2975	75390	79885	104608	128479	17269	21819	56926	25491	35366	194123	79242	86909	71	60	63	69	65	65	64	67	61	66	59	4103
2008-06-20 00:00:00	2008	6	19	24	0.467213114754098	vendredi	vendredi	15227	143626	154972	349	4736	148362	154972	2589	78120	71293	90086	108139	14611	17776	48377	21367	30877	163230	64762	75697	65	59	65	69	63	67	62	65	60	65	55	4104
2008-06-20 01:00:00	2008	6	20	1	0.467326958105647	vendredi	vendredi	13054	134802	145451	303	4007	138808	145451	2270	78330	63808	80892	93451	12618	14936	42147	18634	28337	139603	54443	68662	67	57	65	68	62	63	60	64	58	62	54	4105
2008-06-20 02:00:00	2008	6	20	2	0.467440801457195	vendredi	vendredi	11878	127880	137983	291	3679	131559	137983	2122	78330	60134	75319	85288	11728	13341	38385	17116	26439	127162	49130	65031	66	55	62	66	64	62	59	62	56	60	53	4106
2008-06-20 03:00:00	2008	6	20	3	0.467554644808743	vendredi	vendredi	11253	124616	134460	280	3534	128150	134460	2093	80955	58036	71835	80580	11489	12358	36670	16383	25265	120076	45977	62375	65	53	59	64	62	61	59	61	56	59	52	4107
2008-06-20 04:00:00	2008	6	20	4	0.467668488160291	vendredi	vendredi	10837	121956	131590	279	3512	125468	131590	2066	92631	55427	70349	78132	11649	11843	35431	16081	24793	118126	44775	61715	65	52	59	64	61	59	59	61	56	58	52	4108
2008-06-20 05:00:00	2008	6	20	5	0.46778233151184	vendredi	vendredi	11080	125258	135154	283	3723	128981	135154	2150	92820	55995	71186	79180	12056	12042	36245	16339	24739	121390	45144	63847	64	52	58	62	60	58	58	60	55	58	50	4109
2008-06-20 06:00:00	2008	6	20	6	0.467896174863388	vendredi	vendredi	11907	131118	141476	322	4068	135186	141476	2439	88935	58850	75295	84375	12805	12872	38351	17323	26306	133780	50636	69287	64	51	56	61	59	58	58	58	57	56	51	4110
2008-06-20 07:00:00	2008	6	20	7	0.468010018214936	vendredi	vendredi	13509	139593	150622	382	4755	144348	150622	2599	68985	62790	85873	95248	14827	14313	42054	19477	28051	151684	57727	77287	69	53	61	63	63	59	59	60	58	58	52	4111
2008-06-20 08:00:00	2008	6	20	8	0.468123861566485	vendredi	vendredi	14671	152459	164503	400	5234	157692	164503	2806	69195	71251	98238	105147	16442	15490	47223	22022	30308	166778	62089	82914	72	58	66	68	68	65	65	66	63	64	56	4112
2008-06-20 09:00:00	2008	6	20	9	0.468237704918033	vendredi	vendredi	14839	160426	173099	442	5286	165711	173099	2924	73017	78868	104313	114019	16693	16754	49752	23662	31488	174795	64101	85363	76	64	71	74	70	70	69	71	69	70	61	4113
2008-06-20 10:00:00	2008	6	20	10	0.468351548269581	vendredi	vendredi	15654	166350	179491	453	5549	171898	179491	3035	66549	84671	111067	123801	17082	18497	51749	25077	33057	184596	68464	88124	78	68	73	78	74	75	74	76	73	74	69	4114
2008-06-20 11:00:00	2008	6	20	11	0.468465391621129	vendredi	vendredi	16128	172166	185768	439	5714	177880	185768	3198	13503	88763	118261	134425	17103	20739	55394	26574	35009	195902	73821	88410	80	69	75	81	77	78	77	80	76	78	68	4115
2008-06-20 12:00:00	2008	6	20	12	0.468579234972678	vendredi	vendredi	17202	180324	194570	424	5873	186197	194570	3412	7392	92336	124099	143493	17183	22947	61340	28337	36952	208736	78635	89039	81	73	78	83	77	81	81	82	79	81	69	4116
